train_loss,train_acc,val_loss,val_acc
3.830320358276367,0.4520076811313629,5.244626998901367,0.1816239356994629
1.9499835968017578,0.5535914301872253,3.2042365074157715,0.3076923191547394
1.597812294960022,0.6035834550857544,2.7593119144439697,0.4195156693458557
1.5979607105255127,0.6351783871650696,1.866998314857483,0.5064102411270142
1.2372972965240479,0.6678131222724915,1.5224350690841675,0.6217948794364929
1.3752363920211792,0.654455304145813,1.2056713104248047,0.6623931527137756
1.246688961982727,0.6877299547195435,1.413474202156067,0.55982905626297
1.286341667175293,0.6813309788703918,1.1488208770751953,0.6801994442939758
1.0468053817749023,0.7166053652763367,0.8703550696372986,0.7414529919624329
1.2846819162368774,0.720764696598053,1.0750088691711426,0.6851851940155029
1.3475247621536255,0.6956486701965332,0.9045295119285583,0.7215099930763245
1.2020504474639893,0.7063669562339783,1.2933945655822754,0.6431623697280884
1.013951063156128,0.7214845418930054,0.7377966046333313,0.7735042572021484
0.9427140951156616,0.7338826060295105,0.9309455156326294,0.695868968963623
0.9323671460151672,0.7390017509460449,0.7051906585693359,0.7735042572021484
0.9562997221946716,0.7608382701873779,0.942015528678894,0.7571225166320801
0.9075956344604492,0.7566789388656616,0.8523800373077393,0.755698025226593
0.7626864910125732,0.7733162641525269,0.8876571655273438,0.7849003076553345
0.7159169316291809,0.7809150815010071,0.8366782665252686,0.7884615659713745
0.7394713759422302,0.7838745713233948,0.8107339143753052,0.7877492904663086
0.6753566265106201,0.7880339026451111,1.0075819492340088,0.7357549667358398
0.6357212066650391,0.7934730648994446,1.018023133277893,0.7727920413017273
0.6405266523361206,0.7995520830154419,0.9033418893814087,0.755698025226593
0.6805678009986877,0.7943528890609741,0.6734011173248291,0.8105413317680359
0.6362826228141785,0.8065109848976135,0.6762769222259521,0.81339031457901
0.634630560874939,0.8132298588752747,0.8661212921142578,0.7393162250518799
0.6410055756568909,0.8041113615036011,0.6032606363296509,0.8219373226165771
0.6268972158432007,0.811630129814148,0.6286181807518005,0.7970085740089417
0.5845082998275757,0.8133898377418518,0.6038112640380859,0.8105413317680359
0.6203330755233765,0.8165093660354614,0.6363725066184998,0.807692289352417
0.5938372015953064,0.8172292709350586,0.5837055444717407,0.8254985809326172
0.6372085213661194,0.8110702037811279,1.0568817853927612,0.7670940160751343
0.6495611667633057,0.8013117909431458,0.701122522354126,0.7806267738342285
0.6534062623977661,0.8060310482978821,0.9763106107711792,0.6944444179534912
0.5693430304527283,0.8231483101844788,0.7547910809516907,0.7792022824287415
0.5599347949028015,0.8225883841514587,0.8105188012123108,0.7792022824287415
0.5924311280250549,0.8241881132125854,0.9869746565818787,0.7663817405700684
0.5620390772819519,0.8245880603790283,1.0114468336105347,0.695868968963623
0.5387963056564331,0.8303471207618713,0.7461165189743042,0.7777777910232544
0.5399872064590454,0.8299472332000732,0.8672133088111877,0.8019943237304688
0.5257608294487,0.8333066701889038,0.6854302287101746,0.8062677979469299
0.5263028740882874,0.8331466913223267,0.6761149168014526,0.7898860573768616
0.5216807126998901,0.8405855298042297,0.932119607925415,0.7706552743911743
0.5164463520050049,0.8431450724601746,0.7322229743003845,0.7678062915802002
0.5015025734901428,0.8401855826377869,0.6646444797515869,0.804131031036377
0.5075862407684326,0.8416253328323364,0.7491376996040344,0.7799145579338074
0.5080759525299072,0.8425852060317993,0.7301024794578552,0.7770655155181885
0.4994189739227295,0.8449048399925232,0.8789083957672119,0.8148148059844971
0.5064494013786316,0.8471444845199585,0.5872073173522949,0.8276353478431702
0.47974249720573425,0.8529835343360901,0.5452395081520081,0.8397436141967773
